"","diff","lwr","upr","p.adj"
"B2-F2-PLATE 4-OLD-B2-F2-PLATE 3-NEW",342,-439.69882940427,1123.69882940427,0.672906649080454
"B2-F2-PLATE 4-NEW-B2-F2-PLATE 3-OLD",721.5,-60.1988294042704,1503.19882940427,0.0737218432251451
"B2-F2-PLATE 4-OLD-B2-F2-PLATE 3-OLD",809,27.3011705957296,1590.69882940427,0.0419929409018308
"B2-F2-PLATE 4-OLD-B2-F2-PLATE 4-NEW",87.5,-694.19882940427,869.19882940427,0.99967660127909
"B3-F3-PLATE 1-OLD-B3-F3-PLATE 1-NEW",104,-921.627434056289,1129.62743405629,0.999830555735313
"B3-F3-PLATE 2-NEW-B3-F3-PLATE 1-NEW",428.5,-597.127434056289,1454.12743405629,0.713654922480049
"B3-F3-PLATE 2-OLD-B3-F3-PLATE 1-NEW",124.5,-901.127434056289,1150.12743405629,0.999454214674171
"B3-F3-PLATE 3-NEW-B3-F3-PLATE 1-NEW",308,-717.627434056289,1333.62743405629,0.91486881320731
"B3-F3-PLATE 3-OLD-B3-F3-PLATE 1-NEW",-251,-1276.62743405629,774.627434056289,0.967380839673436
"B3-F3-PLATE 4-NEW-B3-F3-PLATE 1-NEW",785,-240.627434056289,1810.62743405629,0.163447347714595
"B3-F3-PLATE 4-OLD-B3-F3-PLATE 1-NEW",443.5,-582.127434056289,1469.12743405629,0.683493759723214
"B3-F3-PLATE 2-NEW-B3-F3-PLATE 1-OLD",324.5,-701.127434056289,1350.12743405629,0.89383250298907
"B3-F3-PLATE 2-OLD-B3-F3-PLATE 1-OLD",20.5,-1005.12743405629,1046.12743405629,0.999999997592512
"B3-F3-PLATE 3-NEW-B3-F3-PLATE 1-OLD",204,-821.627434056289,1229.62743405629,0.989165890432953
"B3-F3-PLATE 3-OLD-B3-F3-PLATE 1-OLD",-355,-1380.62743405629,670.627434056289,0.848530493550897
"B3-F3-PLATE 4-NEW-B3-F3-PLATE 1-OLD",681,-344.627434056289,1706.62743405629,0.268117353132044
"B3-F3-PLATE 4-OLD-B3-F3-PLATE 1-OLD",339.5,-686.127434056289,1365.12743405629,0.872543444417252
"B3-F3-PLATE 2-OLD-B3-F3-PLATE 2-NEW",-304,-1329.62743405629,721.627434056289,0.919578481963773
"B3-F3-PLATE 3-NEW-B3-F3-PLATE 2-NEW",-120.5,-1146.12743405629,905.127434056289,0.99955758608152
"B3-F3-PLATE 3-OLD-B3-F3-PLATE 2-NEW",-679.5,-1705.12743405629,346.127434056289,0.269979681422202
"B3-F3-PLATE 4-NEW-B3-F3-PLATE 2-NEW",356.5,-669.127434056289,1382.12743405629,0.846104925593356
"B3-F3-PLATE 4-OLD-B3-F3-PLATE 2-NEW",15,-1010.62743405629,1040.62743405629,0.99999999972861
"B3-F3-PLATE 3-NEW-B3-F3-PLATE 2-OLD",183.5,-842.127434056289,1209.12743405629,0.994078696049219
"B3-F3-PLATE 3-OLD-B3-F3-PLATE 2-OLD",-375.5,-1401.12743405629,650.127434056289,0.813965628831067
"B3-F3-PLATE 4-NEW-B3-F3-PLATE 2-OLD",660.5,-365.127434056289,1686.12743405629,0.294510722861353
"B3-F3-PLATE 4-OLD-B3-F3-PLATE 2-OLD",319,-706.627434056289,1344.62743405629,0.901128680268864
"B3-F3-PLATE 3-OLD-B3-F3-PLATE 3-NEW",-559,-1584.62743405629,466.627434056289,0.455344663776034
"B3-F3-PLATE 4-NEW-B3-F3-PLATE 3-NEW",477,-548.627434056289,1502.62743405629,0.61528248392012
"B3-F3-PLATE 4-OLD-B3-F3-PLATE 3-NEW",135.5,-890.127434056289,1161.12743405629,0.999064549681041
"B3-F3-PLATE 4-NEW-B3-F3-PLATE 3-OLD",1036,10.3725659437112,2061.62743405629,0.0475301930711232
"B3-F3-PLATE 4-OLD-B3-F3-PLATE 3-OLD",694.5,-331.127434056289,1720.12743405629,0.251837950115183
"B3-F3-PLATE 4-OLD-B3-F3-PLATE 4-NEW",-341.5,-1367.12743405629,684.127434056289,0.869556360839477
"B4-F4-PLATE 1-OLD-B4-F4-PLATE 1-NEW",226,-792.169891135561,1244.16989113556,0.98030265162041
"B4-F4-PLATE 2-NEW-B4-F4-PLATE 1-NEW",718.5,-299.669891135561,1736.66989113556,0.219445729934003
"B4-F4-PLATE 2-OLD-B4-F4-PLATE 1-NEW",206,-812.169891135561,1224.16989113556,0.988087366015456
"B4-F4-PLATE 3-NEW-B4-F4-PLATE 1-NEW",400.5,-617.669891135561,1418.66989113556,0.762658888160729
"B4-F4-PLATE 3-OLD-B4-F4-PLATE 1-NEW",-185.5,-1203.66989113556,832.669891135561,0.993421874258725
"B4-F4-PLATE 4-NEW-B4-F4-PLATE 1-NEW",766.5,-251.669891135561,1784.66989113556,0.174001763010563
"B4-F4-PLATE 4-OLD-B4-F4-PLATE 1-NEW",487.5,-530.669891135561,1505.66989113556,0.586733990651504
"B4-F4-PLATE 2-NEW-B4-F4-PLATE 1-OLD",492.5,-525.669891135561,1510.66989113556,0.576579160345468
"B4-F4-PLATE 2-OLD-B4-F4-PLATE 1-OLD",-20,-1038.16989113556,998.169891135561,0.999999997867893
"B4-F4-PLATE 3-NEW-B4-F4-PLATE 1-OLD",174.5,-843.669891135561,1192.66989113556,0.995397637711309
"B4-F4-PLATE 3-OLD-B4-F4-PLATE 1-OLD",-411.5,-1429.66989113556,606.669891135561,0.74126785039302
"B4-F4-PLATE 4-NEW-B4-F4-PLATE 1-OLD",540.5,-477.669891135561,1558.66989113556,0.482212397339149
"B4-F4-PLATE 4-OLD-B4-F4-PLATE 1-OLD",261.5,-756.669891135561,1279.66989113556,0.958578719220979
"B4-F4-PLATE 2-OLD-B4-F4-PLATE 2-NEW",-512.5,-1530.66989113556,505.669891135561,0.53646820698628
"B4-F4-PLATE 3-NEW-B4-F4-PLATE 2-NEW",-318,-1336.16989113556,700.169891135561,0.899391127638973
"B4-F4-PLATE 3-OLD-B4-F4-PLATE 2-NEW",-904,-1922.16989113556,114.169891135561,0.088085711164267
"B4-F4-PLATE 4-NEW-B4-F4-PLATE 2-NEW",48,-970.169891135561,1066.16989113556,0.999999059568667
"B4-F4-PLATE 4-OLD-B4-F4-PLATE 2-NEW",-231,-1249.16989113556,787.169891135561,0.977892289346091
"B4-F4-PLATE 3-NEW-B4-F4-PLATE 2-OLD",194.5,-823.669891135561,1212.66989113556,0.99137019117182
"B4-F4-PLATE 3-OLD-B4-F4-PLATE 2-OLD",-391.5,-1409.66989113556,626.669891135561,0.779763972753298
"B4-F4-PLATE 4-NEW-B4-F4-PLATE 2-OLD",560.5,-457.669891135561,1578.66989113556,0.445214806790832
"B4-F4-PLATE 4-OLD-B4-F4-PLATE 2-OLD",281.5,-736.669891135561,1299.66989113556,0.941215226970693
"B4-F4-PLATE 3-OLD-B4-F4-PLATE 3-NEW",-586,-1604.16989113556,432.169891135561,0.400546177900667
"B4-F4-PLATE 4-NEW-B4-F4-PLATE 3-NEW",366,-652.169891135561,1384.16989113556,0.825790527746761
"B4-F4-PLATE 4-OLD-B4-F4-PLATE 3-NEW",87,-931.169891135561,1105.16989113556,0.999945655370427
"B4-F4-PLATE 4-NEW-B4-F4-PLATE 3-OLD",952,-66.169891135561,1970.16989113556,0.0693702815734795
"B4-F4-PLATE 4-OLD-B4-F4-PLATE 3-OLD",673,-345.169891135561,1691.16989113556,0.271941281272716
"B4-F4-PLATE 4-OLD-B4-F4-PLATE 4-NEW",-279,-1297.16989113556,739.169891135561,0.943599373569048
"B5-F5-PLATE 1-OLD-B5-F5-PLATE 1-NEW",174.5,-772.70724344273,1121.70724344273,0.992986285514637
"B5-F5-PLATE 2-NEW-B5-F5-PLATE 1-NEW",758.500000000001,-188.707243442729,1705.70724344273,0.136870890088678
"B5-F5-PLATE 2-OLD-B5-F5-PLATE 1-NEW",262,-685.20724344273,1209.20724344273,0.941091059471296
"B5-F5-PLATE 3-NEW-B5-F5-PLATE 1-NEW",394,-553.20724344273,1341.20724344273,0.717400655088575
"B5-F5-PLATE 3-OLD-B5-F5-PLATE 1-NEW",-129,-1076.20724344273,818.207243442731,0.998867441636874
"B5-F5-PLATE 4-NEW-B5-F5-PLATE 1-NEW",864,-83.2072434427299,1811.20724344273,0.0778808754919197
"B5-F5-PLATE 4-OLD-B5-F5-PLATE 1-NEW",507,-440.20724344273,1454.20724344273,0.473779862788503
"B5-F5-PLATE 2-NEW-B5-F5-PLATE 1-OLD",584,-363.20724344273,1531.20724344273,0.334113916817314
"B5-F5-PLATE 2-OLD-B5-F5-PLATE 1-OLD",87.5,-859.70724344273,1034.70724344273,0.999908549283295
"B5-F5-PLATE 3-NEW-B5-F5-PLATE 1-OLD",219.5,-727.70724344273,1166.70724344273,0.975310511633994
"B5-F5-PLATE 3-OLD-B5-F5-PLATE 1-OLD",-303.5,-1250.70724344273,643.70724344273,0.888175265059985
"B5-F5-PLATE 4-NEW-B5-F5-PLATE 1-OLD",689.5,-257.70724344273,1636.70724344273,0.196800744856572
"B5-F5-PLATE 4-OLD-B5-F5-PLATE 1-OLD",332.5,-614.707243442731,1279.70724344273,0.84033269368772
"B5-F5-PLATE 2-OLD-B5-F5-PLATE 2-NEW",-496.5,-1443.70724344273,450.70724344273,0.495152141011825
"B5-F5-PLATE 3-NEW-B5-F5-PLATE 2-NEW",-364.5,-1311.70724344273,582.70724344273,0.779186058342236
"B5-F5-PLATE 3-OLD-B5-F5-PLATE 2-NEW",-887.5,-1834.70724344273,59.7072434427299,0.0686880430518428
"B5-F5-PLATE 4-NEW-B5-F5-PLATE 2-NEW",105.5,-841.707243442731,1052.70724344273,0.999686890692778
"B5-F5-PLATE 4-OLD-B5-F5-PLATE 2-NEW",-251.500000000001,-1198.70724344273,695.70724344273,0.951381801146082
"B5-F5-PLATE 3-NEW-B5-F5-PLATE 2-OLD",132,-815.20724344273,1079.20724344273,0.998692201285802
"B5-F5-PLATE 3-OLD-B5-F5-PLATE 2-OLD",-391,-1338.20724344273,556.20724344273,0.723848954597681
"B5-F5-PLATE 4-NEW-B5-F5-PLATE 2-OLD",602,-345.20724344273,1549.20724344273,0.306276872139152
"B5-F5-PLATE 4-OLD-B5-F5-PLATE 2-OLD",245,-702.207243442731,1192.20724344273,0.957131010388575
"B5-F5-PLATE 3-OLD-B5-F5-PLATE 3-NEW",-523,-1470.20724344273,424.20724344273,0.442178867732597
"B5-F5-PLATE 4-NEW-B5-F5-PLATE 3-NEW",470,-477.20724344273,1417.20724344273,0.550978378111509
"B5-F5-PLATE 4-OLD-B5-F5-PLATE 3-NEW",113,-834.207243442731,1060.20724344273,0.999511842387809
"B5-F5-PLATE 4-NEW-B5-F5-PLATE 3-OLD",993,45.7927565572696,1940.20724344273,0.0392824692937963
"B5-F5-PLATE 4-OLD-B5-F5-PLATE 3-OLD",636,-311.207243442731,1583.20724344273,0.258780405693357
"B5-F5-PLATE 4-OLD-B5-F5-PLATE 4-NEW",-357,-1304.20724344273,590.20724344273,0.794169907697295
"B6-F6-PLATE 1-OLD-B6-F6-PLATE 1-NEW",299.5,-862.797059598357,1461.79705959836,0.957910465734131
"B6-F6-PLATE 2-NEW-B6-F6-PLATE 1-NEW",675.5,-486.797059598357,1837.79705959836,0.390912847126035
"B6-F6-PLATE 2-OLD-B6-F6-PLATE 1-NEW",313,-849.297059598357,1475.29705959836,0.948015787685631
"B6-F6-PLATE 3-NEW-B6-F6-PLATE 1-NEW",609.5,-552.797059598357,1771.79705959836,0.494723224871034
"B6-F6-PLATE 3-OLD-B6-F6-PLATE 1-NEW",-6.00000000000023,-1168.29705959836,1156.29705959836,1
"B6-F6-PLATE 4-NEW-B6-F6-PLATE 1-NEW",1060,-102.297059598357,2222.29705959836,0.0779472104322038
"B6-F6-PLATE 4-OLD-B6-F6-PLATE 1-NEW",543,-619.297059598357,1705.29705959836,0.610905329157726
"B6-F6-PLATE 2-NEW-B6-F6-PLATE 1-OLD",376,-786.297059598357,1538.29705959836,0.883738737262495
"B6-F6-PLATE 2-OLD-B6-F6-PLATE 1-OLD",13.5,-1148.79705959836,1175.79705959836,0.999999999945875
"B6-F6-PLATE 3-NEW-B6-F6-PLATE 1-OLD",310,-852.297059598357,1472.29705959836,0.950331660221393
"B6-F6-PLATE 3-OLD-B6-F6-PLATE 1-OLD",-305.5,-1467.79705959836,856.797059598357,0.953679530608462
"B6-F6-PLATE 4-NEW-B6-F6-PLATE 1-OLD",760.5,-401.797059598357,1922.79705959836,0.280639695698011
"B6-F6-PLATE 4-OLD-B6-F6-PLATE 1-OLD",243.5,-918.797059598357,1405.79705959836,0.98556989467015
"B6-F6-PLATE 2-OLD-B6-F6-PLATE 2-NEW",-362.5,-1524.79705959836,799.797059598357,0.899986503919941
"B6-F6-PLATE 3-NEW-B6-F6-PLATE 2-NEW",-66,-1228.29705959836,1096.29705959836,0.999996613287057
"B6-F6-PLATE 3-OLD-B6-F6-PLATE 2-NEW",-681.5,-1843.79705959836,480.797059598357,0.382225544896693
"B6-F6-PLATE 4-NEW-B6-F6-PLATE 2-NEW",384.5,-777.797059598357,1546.79705959836,0.872857691082164
"B6-F6-PLATE 4-OLD-B6-F6-PLATE 2-NEW",-132.5,-1294.79705959836,1029.79705959836,0.999635936350492
"B6-F6-PLATE 3-NEW-B6-F6-PLATE 2-OLD",296.5,-865.797059598357,1458.79705959836,0.959927226939482
"B6-F6-PLATE 3-OLD-B6-F6-PLATE 2-OLD",-319,-1481.29705959836,843.297059598357,0.943181056693023
"B6-F6-PLATE 4-NEW-B6-F6-PLATE 2-OLD",747,-415.297059598357,1909.29705959836,0.296302677349024
"B6-F6-PLATE 4-OLD-B6-F6-PLATE 2-OLD",230,-932.297059598357,1392.29705959836,0.989472483606109
"B6-F6-PLATE 3-OLD-B6-F6-PLATE 3-NEW",-615.5,-1777.79705959836,546.797059598357,0.484715816469
"B6-F6-PLATE 4-NEW-B6-F6-PLATE 3-NEW",450.5,-711.797059598357,1612.79705959836,0.773846172884398
"B6-F6-PLATE 4-OLD-B6-F6-PLATE 3-NEW",-66.5,-1228.79705959836,1095.79705959836,0.999996433241136
"B6-F6-PLATE 4-NEW-B6-F6-PLATE 3-OLD",1066,-96.2970595983568,2228.29705959836,0.0759350383888558
"B6-F6-PLATE 4-OLD-B6-F6-PLATE 3-OLD",549,-613.297059598357,1711.29705959836,0.600148606820878
"B6-F6-PLATE 4-OLD-B6-F6-PLATE 4-NEW",-517,-1679.29705959836,645.297059598357,0.657673842263835
"B7-F7-PLATE 1-OLD-B7-F7-PLATE 1-NEW",127,-793.155359211431,1047.15535921143,0.998768651481091
"B7-F7-PLATE 2-NEW-B7-F7-PLATE 1-NEW",653,-267.155359211431,1573.15535921143,0.215226494549778
"B7-F7-PLATE 2-OLD-B7-F7-PLATE 1-NEW",333,-587.155359211431,1253.15535921143,0.821510187033837
"B7-F7-PLATE 3-NEW-B7-F7-PLATE 1-NEW",339.5,-580.655359211431,1259.65535921143,0.808818860121025
"B7-F7-PLATE 3-OLD-B7-F7-PLATE 1-NEW",-104.5,-1024.65535921143,815.655359211431,0.999644755349443
"B7-F7-PLATE 4-NEW-B7-F7-PLATE 1-NEW",874,-46.1553592114309,1794.15535921143,0.0643607279635532
"B7-F7-PLATE 4-OLD-B7-F7-PLATE 1-NEW",205.5,-714.655359211431,1125.65535921143,0.979652476732323
"B7-F7-PLATE 2-NEW-B7-F7-PLATE 1-OLD",526,-394.155359211431,1446.15535921143,0.407305550608729
"B7-F7-PLATE 2-OLD-B7-F7-PLATE 1-OLD",206,-714.155359211431,1126.15535921143,0.979389438026548
"B7-F7-PLATE 3-NEW-B7-F7-PLATE 1-OLD",212.5,-707.655359211431,1132.65535921143,0.975746745723011
"B7-F7-PLATE 3-OLD-B7-F7-PLATE 1-OLD",-231.5,-1151.65535921143,688.655359211431,0.96256578481195
"B7-F7-PLATE 4-NEW-B7-F7-PLATE 1-OLD",747,-173.155359211431,1667.15535921143,0.129460820007034
"B7-F7-PLATE 4-OLD-B7-F7-PLATE 1-OLD",78.5,-841.655359211431,998.655359211431,0.999946231120204
"B7-F7-PLATE 2-OLD-B7-F7-PLATE 2-NEW",-320,-1240.15535921143,600.155359211431,0.845813114052379
"B7-F7-PLATE 3-NEW-B7-F7-PLATE 2-NEW",-313.5,-1233.65535921143,606.655359211431,0.857376585430584
"B7-F7-PLATE 3-OLD-B7-F7-PLATE 2-NEW",-757.5,-1677.65535921143,162.655359211431,0.122212955484243
"B7-F7-PLATE 4-NEW-B7-F7-PLATE 2-NEW",221,-699.155359211431,1141.15535921143,0.970332172292534
"B7-F7-PLATE 4-OLD-B7-F7-PLATE 2-NEW",-447.5,-1367.65535921143,472.655359211431,0.571179404841102
"B7-F7-PLATE 3-NEW-B7-F7-PLATE 2-OLD",6.5,-913.655359211431,926.655359211431,0.999999999998432
"B7-F7-PLATE 3-OLD-B7-F7-PLATE 2-OLD",-437.5,-1357.65535921143,482.655359211431,0.593656691675036
"B7-F7-PLATE 4-NEW-B7-F7-PLATE 2-OLD",541,-379.155359211431,1461.15535921143,0.379551398612961
"B7-F7-PLATE 4-OLD-B7-F7-PLATE 2-OLD",-127.5,-1047.65535921143,792.655359211431,0.998738023995529
"B7-F7-PLATE 3-OLD-B7-F7-PLATE 3-NEW",-444,-1364.15535921143,476.155359211431,0.579023291727058
"B7-F7-PLATE 4-NEW-B7-F7-PLATE 3-NEW",534.5,-385.655359211431,1454.65535921143,0.391415966791146
"B7-F7-PLATE 4-OLD-B7-F7-PLATE 3-NEW",-134,-1054.15535921143,786.155359211431,0.998281048662512
"B7-F7-PLATE 4-NEW-B7-F7-PLATE 3-OLD",978.5,58.3446407885691,1898.65535921143,0.0364568184467519
"B7-F7-PLATE 4-OLD-B7-F7-PLATE 3-OLD",310,-610.155359211431,1230.15535921143,0.863429781228087
"B7-F7-PLATE 4-OLD-B7-F7-PLATE 4-NEW",-668.5,-1588.65535921143,251.655359211431,0.198181906912928
"B8-F8-PLATE 1-OLD-B8-F8-PLATE 1-NEW",159,-956.0832465822,1274.0832465822,0.998491451620279
"B8-F8-PLATE 2-NEW-B8-F8-PLATE 1-NEW",352,-763.0832465822,1467.0832465822,0.894828622210134
"B8-F8-PLATE 2-OLD-B8-F8-PLATE 1-NEW",-4.00000000000023,-1119.0832465822,1111.0832465822,1
"B8-F8-PLATE 3-NEW-B8-F8-PLATE 1-NEW",297,-818.0832465822,1412.0832465822,0.950654072216089
"B8-F8-PLATE 3-OLD-B8-F8-PLATE 1-NEW",-291,-1406.0832465822,824.0832465822,0.955246507698357
"B8-F8-PLATE 4-NEW-B8-F8-PLATE 1-NEW",853,-262.0832465822,1968.0832465822,0.16379014157897
"B8-F8-PLATE 4-OLD-B8-F8-PLATE 1-NEW",347.5,-767.5832465822,1462.5832465822,0.900317164565425
"B8-F8-PLATE 2-NEW-B8-F8-PLATE 1-OLD",193,-922.0832465822,1308.0832465822,0.995122740113724
"B8-F8-PLATE 2-OLD-B8-F8-PLATE 1-OLD",-163,-1278.0832465822,952.0832465822,0.998240568972789
"B8-F8-PLATE 3-NEW-B8-F8-PLATE 1-OLD",138,-977.0832465822,1253.0832465822,0.999382344269467
"B8-F8-PLATE 3-OLD-B8-F8-PLATE 1-OLD",-450,-1565.0832465822,665.0832465822,0.742466672817556
"B8-F8-PLATE 4-NEW-B8-F8-PLATE 1-OLD",694,-421.0832465822,1809.0832465822,0.325380067892856
"B8-F8-PLATE 4-OLD-B8-F8-PLATE 1-OLD",188.5,-926.5832465822,1303.5832465822,0.995757190571951
"B8-F8-PLATE 2-OLD-B8-F8-PLATE 2-NEW",-356,-1471.0832465822,759.0832465822,0.889817660894819
"B8-F8-PLATE 3-NEW-B8-F8-PLATE 2-NEW",-55,-1170.0832465822,1060.0832465822,0.999998715201075
"B8-F8-PLATE 3-OLD-B8-F8-PLATE 2-NEW",-643,-1758.0832465822,472.0832465822,0.398659787338925
"B8-F8-PLATE 4-NEW-B8-F8-PLATE 2-NEW",501,-614.0832465822,1616.0832465822,0.648297067471336
"B8-F8-PLATE 4-OLD-B8-F8-PLATE 2-NEW",-4.5,-1119.5832465822,1110.5832465822,1
"B8-F8-PLATE 3-NEW-B8-F8-PLATE 2-OLD",301,-814.0832465822,1416.0832465822,0.947430485683751
"B8-F8-PLATE 3-OLD-B8-F8-PLATE 2-OLD",-287,-1402.0832465822,828.0832465822,0.95814784216329
"B8-F8-PLATE 4-NEW-B8-F8-PLATE 2-OLD",857,-258.0832465822,1972.0832465822,0.160882853138253
"B8-F8-PLATE 4-OLD-B8-F8-PLATE 2-OLD",351.5,-763.5832465822,1466.5832465822,0.89544627969988
"B8-F8-PLATE 3-OLD-B8-F8-PLATE 3-NEW",-588,-1703.0832465822,527.0832465822,0.489045760625951
"B8-F8-PLATE 4-NEW-B8-F8-PLATE 3-NEW",556,-559.0832465822,1671.0832465822,0.546053964718786
"B8-F8-PLATE 4-OLD-B8-F8-PLATE 3-NEW",50.5,-1064.5832465822,1165.5832465822,0.999999287399342
"B8-F8-PLATE 4-NEW-B8-F8-PLATE 3-OLD",1144,28.9167534178,2259.0832465822,0.0439179719731952
"B8-F8-PLATE 4-OLD-B8-F8-PLATE 3-OLD",638.5,-476.5832465822,1753.5832465822,0.405634076014189
"B8-F8-PLATE 4-OLD-B8-F8-PLATE 4-NEW",-505.5,-1620.5832465822,609.5832465822,0.639854413027457
"C2-G2-PLATE 1-OLD-C2-G2-PLATE 1-NEW",-155.5,-1010.81441856442,699.814418564422,0.993501887370453
"C2-G2-PLATE 2-NEW-C2-G2-PLATE 1-NEW",389.5,-465.814418564421,1244.81441856442,0.635547022492643
"C2-G2-PLATE 2-OLD-C2-G2-PLATE 1-NEW",-275,-1130.31441856442,580.314418564422,0.886596820667825
"C2-G2-PLATE 3-NEW-C2-G2-PLATE 1-NEW",260,-595.314418564421,1115.31441856442,0.910286676584147
"C2-G2-PLATE 3-OLD-C2-G2-PLATE 1-NEW",-503.5,-1358.81441856442,351.814418564422,0.378342594671865
"C2-G2-PLATE 4-NEW-C2-G2-PLATE 1-NEW",953.000000000001,97.6855814355797,1808.31441856442,0.0284002605441807
"C2-G2-PLATE 4-OLD-C2-G2-PLATE 1-NEW",491.5,-363.814418564421,1346.81441856442,0.402099442732635
"C2-G2-PLATE 2-NEW-C2-G2-PLATE 1-OLD",545,-310.314418564421,1400.31441856442,0.303962582542449
"C2-G2-PLATE 2-OLD-C2-G2-PLATE 1-OLD",-119.5,-974.814418564421,735.814418564421,0.998671114029372
"C2-G2-PLATE 3-NEW-C2-G2-PLATE 1-OLD",415.5,-439.814418564421,1270.81441856442,0.572300863398516
"C2-G2-PLATE 3-OLD-C2-G2-PLATE 1-OLD",-348,-1203.31441856442,507.314418564421,0.735826595502232
"C2-G2-PLATE 4-NEW-C2-G2-PLATE 1-OLD",1108.5,253.185581435579,1963.81441856442,0.0119798329637528
"C2-G2-PLATE 4-OLD-C2-G2-PLATE 1-OLD",647,-208.314418564421,1502.31441856442,0.170892464454543
"C2-G2-PLATE 2-OLD-C2-G2-PLATE 2-NEW",-664.5,-1519.81441856442,190.814418564421,0.15429890955412
"C2-G2-PLATE 3-NEW-C2-G2-PLATE 2-NEW",-129.5,-984.814418564421,725.814418564421,0.99781629241225
"C2-G2-PLATE 3-OLD-C2-G2-PLATE 2-NEW",-893,-1748.31441856442,-37.6855814355788,0.0401274173559034
"C2-G2-PLATE 4-NEW-C2-G2-PLATE 2-NEW",563.5,-291.814418564421,1418.81441856442,0.274738399446444
"C2-G2-PLATE 4-OLD-C2-G2-PLATE 2-NEW",102,-753.314418564421,957.314418564421,0.999512990856652
"C2-G2-PLATE 3-NEW-C2-G2-PLATE 2-OLD",535,-320.314418564421,1390.31441856442,0.320766664580765
"C2-G2-PLATE 3-OLD-C2-G2-PLATE 2-OLD",-228.5,-1083.81441856442,626.814418564421,0.949941644121849
"C2-G2-PLATE 4-NEW-C2-G2-PLATE 2-OLD",1228,372.685581435579,2083.31441856442,0.0063990314316551
"C2-G2-PLATE 4-OLD-C2-G2-PLATE 2-OLD",766.5,-88.8144185644212,1621.81441856442,0.0844577291268043
"C2-G2-PLATE 3-OLD-C2-G2-PLATE 3-NEW",-763.5,-1618.81441856442,91.8144185644212,0.0859732830271642
"C2-G2-PLATE 4-NEW-C2-G2-PLATE 3-NEW",693,-162.314418564421,1548.31441856442,0.130503933989538
"C2-G2-PLATE 4-OLD-C2-G2-PLATE 3-NEW",231.5,-623.814418564421,1086.81441856442,0.946762480563485
"C2-G2-PLATE 4-NEW-C2-G2-PLATE 3-OLD",1456.5,601.185581435579,2311.81441856442,0.0021103087982991
"C2-G2-PLATE 4-OLD-C2-G2-PLATE 3-OLD",995,139.685581435579,1850.31441856442,0.0223834138067127
"C2-G2-PLATE 4-OLD-C2-G2-PLATE 4-NEW",-461.5,-1316.81441856442,393.814418564421,0.465601943426565
"C3-G3-PLATE 1-OLD-C3-G3-PLATE 1-NEW",72.5000000000002,-702.820940485236,847.820940485237,0.999900833516102
"C3-G3-PLATE 2-NEW-C3-G3-PLATE 1-NEW",624.500000000001,-150.820940485236,1399.82094048524,0.133670289829005
"C3-G3-PLATE 2-OLD-C3-G3-PLATE 1-NEW",-172.5,-947.820940485236,602.820940485237,0.980055964624608
"C3-G3-PLATE 3-NEW-C3-G3-PLATE 1-NEW",287,-488.320940485236,1062.32094048524,0.806611813125423
"C3-G3-PLATE 3-OLD-C3-G3-PLATE 1-NEW",-356,-1131.32094048524,419.320940485236,0.627646989430253
"C3-G3-PLATE 4-NEW-C3-G3-PLATE 1-NEW",954,178.679059514764,1729.32094048524,0.016257645669415
"C3-G3-PLATE 4-OLD-C3-G3-PLATE 1-NEW",519.5,-255.820940485236,1294.82094048524,0.260513600566401
"C3-G3-PLATE 2-NEW-C3-G3-PLATE 1-OLD",552,-223.320940485236,1327.32094048524,0.212823769142206
"C3-G3-PLATE 2-OLD-C3-G3-PLATE 1-OLD",-245,-1020.32094048524,530.320940485236,0.894377412594795
"C3-G3-PLATE 3-NEW-C3-G3-PLATE 1-OLD",214.5,-560.820940485236,989.820940485236,0.941034897390894
"C3-G3-PLATE 3-OLD-C3-G3-PLATE 1-OLD",-428.5,-1203.82094048524,346.820940485236,0.441216856551752
"C3-G3-PLATE 4-NEW-C3-G3-PLATE 1-OLD",881.5,106.179059514764,1656.82094048524,0.0254249244952269
"C3-G3-PLATE 4-OLD-C3-G3-PLATE 1-OLD",447,-328.320940485236,1222.32094048524,0.398837006790376
"C3-G3-PLATE 2-OLD-C3-G3-PLATE 2-NEW",-797,-1572.32094048524,-21.6790595147642,0.0434757556576427
"C3-G3-PLATE 3-NEW-C3-G3-PLATE 2-NEW",-337.5,-1112.82094048524,437.820940485236,0.677496976738906
"C3-G3-PLATE 3-OLD-C3-G3-PLATE 2-NEW",-980.500000000001,-1755.82094048524,-205.179059514765,0.0138529864401613
"C3-G3-PLATE 4-NEW-C3-G3-PLATE 2-NEW",329.5,-445.820940485237,1104.82094048524,0.698878607232646
"C3-G3-PLATE 4-OLD-C3-G3-PLATE 2-NEW",-105,-880.320940485237,670.320940485236,0.998906638447152
"C3-G3-PLATE 3-NEW-C3-G3-PLATE 2-OLD",459.5,-315.820940485236,1234.82094048524,0.371774724577218
"C3-G3-PLATE 3-OLD-C3-G3-PLATE 2-OLD",-183.5,-958.820940485237,591.820940485236,0.972473371407034
"C3-G3-PLATE 4-NEW-C3-G3-PLATE 2-OLD",1126.5,351.179059514764,1901.82094048524,0.00593654800702381
"C3-G3-PLATE 4-OLD-C3-G3-PLATE 2-OLD",692,-83.3209404852363,1467.32094048524,0.0860258667164076
"C3-G3-PLATE 3-OLD-C3-G3-PLATE 3-NEW",-643,-1418.32094048524,132.320940485236,0.118499975687389
